country,pointKey,pointLabel,isSingleOperator,pointTpMapX,pointTpMapY,fromSystemLabel,fromInfrastructureTypeLabel,fromCountryKey,fromCountryLabel,toSystemLabel,toInfrastructureTypeLabel,toCountryKey,toCountryLabel,toOperatorKey,toOperatorLabel,toPointKey,toPointLabel,validFrom,validto,lastUpdateDateTime
NL,FNC-00013,Industrial Consumers (NL),False,-54.27,-4.36,Final Consumers,Final Consumers,NL,Netherlands,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,FNC-00013,Aggregated Industry,,,Jun  5 2024  6:23PM
NL,FNC-00013,Industrial Consumers (NL),False,-54.27,-4.36,Netherlands,Transmission,NL,Netherlands,Final Consumers,Final Consumers,NL,Netherlands,,,,,,,Jun  5 2024  6:23PM
NL,ITP-00025,Bocholtz-Vetschau,False,-50.89,-14.29,Netherlands,Transmission,NL,Netherlands,DE THE BZ,Transmission,DE,Germany,DE-TSO-0002,Thyssengas,ITP-00025,Bocholtz - Vetschau,,,Jun  5 2024  6:23PM
NL,FNC-00014,Private Distribution Companies (PDC) (NL),False,-54.93,-1.47,Netherlands,Transmission,NL,Netherlands,Final Consumers,Final Consumers,NL,Netherlands,,,,,,,Jun  5 2024  6:23PM
NL,DIS-00187,Local Distribution Companies (LDC) (NL),False,-56.12,-1.49,Netherlands,Transmission,NL,Netherlands,Distribution,Distribution,NL,Netherlands,,,,,,,Jun  5 2024  6:23PM
NL,ITP-00038,Hilvarenbeek,False,-56.56,-11.26,Netherlands,Transmission,NL,Netherlands,L-Zone,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,ITP-00038,Hilvarenbeek,,,Jun  5 2024  6:23PM
NL,ITP-00063,Julianadorp (GTS) /Balgzand (BBL),False,-58.54,1.04,Netherlands,Transmission,NL,Netherlands,Netherlands,Transmission,NL,Netherlands,UK-TSO-0004,BBL,ITP-00063,Julianadorp (BBL),,,Jun  5 2024  6:23PM
NL,ITP-00063,Julianadorp (GTS) /Balgzand (BBL),False,-58.54,1.04,Netherlands,Transmission,NL,Netherlands,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,ITP-00063,Julianadorp,,,Jun  5 2024  6:23PM
NL,ITP-00076,Bunde (DE) / Oude Statenzijl (H) (NL) (GASCADE),False,-46.1,0.69,Netherlands,Transmission,NL,Netherlands,DE THE BZ,Transmission,DE,Germany,DE-TSO-0001,GASCADE,ITP-00076,Bunde,,,Jun  5 2024  6:23PM
NL,ITP-00088,Zandvliet H-gas,False,-61.0,-11.48,Netherlands,Transmission,NL,Netherlands,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,ITP-00088,Zandvliet H,,,Jun  5 2024  6:23PM
NL,ITP-00071,Haanrade,False,-51.37,-13.64,Netherlands,Transmission,NL,Netherlands,DE THE BZ,Transmission,DE,Germany,DE-TSO-0002,Thyssengas,ITP-00071,Haanrade,,,Jun  5 2024  6:23PM
NL,ITP-00078,Winterswijk,False,-47.55,-6.18,Netherlands,Transmission,NL,Netherlands,DE THE BZ,Transmission,DE,Germany,DE-TSO-0009,OGE,ITP-00078,Vreden,,,Jun  5 2024  6:23PM
NL,ITP-00118,Bunde (DE) / Oude Statenzijl (L) (NL) (GTG Nord),False,-46.1,0.69,Netherlands,Transmission,NL,Netherlands,DE THE BZ,Transmission,DE,Germany,DE-TSO-0006,GTG,ITP-00118,Oude Statenzijl,,,Jun  5 2024  6:23PM
NL,ITP-00101,Zelzate,False,-63.11,-12.94,Netherlands,Transmission,NL,Netherlands,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,ITP-00101,Zelzate 1,,,Jun  5 2024  6:23PM
NL,ITP-00107,Bunde (DE) / Oude Statenzijl (L) (NL) (GUD),False,-46.1,0.69,Netherlands,Transmission,NL,Netherlands,DE THE BZ,Transmission,DE,Germany,DE-TSO-0005,GUD,ITP-00107,OUDE STATENZIJL L,,,Jun  5 2024  6:23PM
NL,ITP-00110,Zelzate (Zebra Pijpleiding),False,-63.94,-12.68,Netherlands,Transmission,NL,Netherlands,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,ITP-00110,Zelzate 2,,,Jun  5 2024  6:23PM
NL,ITP-00102,Bunde (DE) / Oude Statenzijl (H) (NL) (GUD),False,-46.1,0.69,Netherlands,Transmission,NL,Netherlands,DE THE BZ,Transmission,DE,Germany,DE-TSO-0005,GUD,ITP-00102,OUDE STATENZIJL H,,,Jun  5 2024  6:23PM
NL,ITP-00169,Bocholtz,False,-51.55,-14.86,Netherlands,Transmission,NL,Netherlands,DE THE BZ,Transmission,DE,Germany,DE-TSO-0009,OGE,ITP-00066,Bocholtz,,,Jun  5 2024  6:23PM
NL,ITP-00151,Vlieghuis,False,-47.86,-0.83,Netherlands,Transmission,NL,Netherlands,DE THE BZ,Transmission,DE,Germany,DE-ESO-0087,RWE,ITP-00151,Vlieghuis,,,Jun  5 2024  6:23PM
NL,ITP-00169,Bocholtz,False,-51.55,-14.86,Netherlands,Transmission,NL,Netherlands,DE THE BZ,Transmission,DE,Germany,DE-TSO-0007,Fluxys TENP GmbH,ITP-00068,Bocholtz,,,Jun  5 2024  6:23PM
NL,ITP-00207,Bacton (BBL),False,-75.45,1.17,Netherlands,Transmission,NL,Netherlands,UK,Transmission,UK,United Kingdom,UK-TSO-0001,National Gas TSO,ITP-00207,Bacton (BBL),,,Jun  5 2024  6:23PM
NL,ITP-00259,Zevenaar,False,-51.02,-7.67,Netherlands,Transmission,NL,Netherlands,DE THE BZ,Transmission,DE,Germany,DE-TSO-0009,OGE,ITP-00060,Zevenaar (OGE),,,Jun  5 2024  6:23PM
NL,ITP-00209,Emden (EPT1),False,-45.04,7.23,Netherlands,Transmission,NL,Netherlands,Transmission,Transmission,NO,Norway,NO-TSO-0001,Gassco,ITP-00209,Emden (EPT1),,,Jun  5 2024  6:23PM
NL,ITP-00210,Emden (NPT),False,-45.79,6.75,Netherlands,Transmission,NL,Netherlands,Transmission,Transmission,NO,Norway,NO-TSO-0001,Gassco,ITP-00210,Emden (NPT),,,Jun  5 2024  6:23PM
NL,ITP-00244,Tegelen,False,-50.58,-12.08,Netherlands,Transmission,NL,Netherlands,DE THE BZ,Transmission,DE,Germany,DE-TSO-0009,OGE,ITP-00244,Tegelen,,,Jun  5 2024  6:23PM
NL,ITP-00259,Zevenaar,False,-51.02,-7.67,Netherlands,Transmission,NL,Netherlands,DE THE BZ,Transmission,DE,Germany,DE-TSO-0002,Thyssengas,ITP-00026,Zevenaar,,,Jun  5 2024  6:23PM
NL,ITP-00258,'s Gravenvoeren Dilsen (BE) // 's Gravenvoeren/Obbicht (NL),False,-52.51,-16.93,Netherlands,Transmission,NL,Netherlands,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,ITP-00258,'s Gravenvoeren,,,Jun  5 2024  6:23PM
NL,ITP-00305,Dinxperlo,False,-49.17,-7.58,Netherlands,Transmission,NL,Netherlands,DE THE BZ,Transmission,DE,Germany,DE-ESO-0087,RWE,ITP-00305,Dinxperlo,,,Jun  5 2024  6:23PM
NL,ITP-00507,Bunde (DE) / Oude Statenzijl (H) (NL) (GTG Nord),False,-46.1,0.69,Netherlands,Transmission,NL,Netherlands,DE THE BZ,Transmission,DE,Germany,DE-TSO-0006,GTG,ITP-00507,Bunde-West,,,Jun  5 2024  6:23PM
NL,ITP-00555,VIP BENE,False,-59.37,-11.18,Netherlands,Transmission,NL,Netherlands,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,ITP-00555,VIP-BENE,,,Jun  5 2024  6:23PM
NL,ITP-10010,VIP TTF-THE-L,False,-46.01,-5.0,Netherlands,Transmission,NL,Netherlands,DE THE BZ,Transmission,DE,Germany,DE-TSO-0002,Thyssengas,ITP-10010,VIP TTF-THE-L,,,Jun  5 2024  6:23PM
NL,LNG-00027,Gate Terminal (I),False,-62.14,-6.8,LNG Terminals,LNG Terminals,NL,Netherlands,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,LNG-00027,Rotterdam (GATE),,,Jun  5 2024  6:23PM
NL,LNG-00027,Gate Terminal (I),False,-62.14,-6.8,Netherlands,Transmission,NL,Netherlands,LNG Terminals,LNG Terminals,NL,Netherlands,NL-LSO-0001,Gate Terminal,LNG-00027,Gate Terminal (I),,,Jun  5 2024  6:23PM
NL,PRD-00196,Production (NL),False,-53.84301363,-4.37769602,Netherlands,Transmission,NL,Netherlands,Production,Production,NL,Netherlands,,,,,,,Jun  5 2024  6:23PM
NL,UGS-00001,Nüttermoor (DE) (EWE) H / Oude Statenzijl (H) (NL),False,-45.18,5.31,Netherlands,Transmission,NL,Netherlands,Storage,Storage,DE,Germany,,,,,,,Jun  5 2024  6:23PM
NL,PRD-00196,Production (NL),False,-53.84301363,-4.37769602,Production,Production,NL,Netherlands,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,PRD-00196,Aggregated Production,,,Jun  5 2024  6:23PM
NL,UGS-00265,Etzel (DE) (EKB) / Oude Statenzijl Etzel (NL),False,-41.7,6.36,Netherlands,Transmission,NL,Netherlands,Storage,Storage,DE,Germany,,,,,,,Jun  5 2024  6:23PM
NL,UGS-00266,Etzel (DE) (Crystal) / Oude Statenzijl (NL),False,-41.7,6.36,Netherlands,Transmission,NL,Netherlands,Storage,Storage,DE,Germany,,,,,,,Jun  5 2024  6:23PM
NL,UGS-00272,Vlieghuis (NL) / Kalle (DE) (RWE),False,-47.86,-0.83,Netherlands,Transmission,NL,Netherlands,Storage,Storage,DE,Germany,,,,,,,Jun  5 2024  6:23PM
NL,UGS-00160,Alkmaar,False,-58.71,-2.02,Netherlands,Transmission,NL,Netherlands,Storage,Storage,NL,Netherlands,NL-SSO-0002,TAQA Gas Storage,UGS-00160,Alkmaar,,,Jun  5 2024  6:23PM
NL,UGS-00268,Nüttermoor H1 and H4 (DE) (EWE) Renato / Oude Statenzijl (NL),False,-45.18,5.31,Netherlands,Transmission,NL,Netherlands,Storage,Storage,DE,Germany,DE-ESO-0005,EWE Gasspeicher,UGS-00268,Nüttermoor H1 and H4 (DE) (EWE) Renato / Oude Statenzijl (NL),,,Jun  5 2024  6:23PM
NL,UGS-00138,Zuidwending,False,-47.02,-0.57,Netherlands,Transmission,NL,Netherlands,Storage,Storage,NL,Netherlands,NL-SSO-0003,Energystock BV,UGS-00138,Zuidwending,,,Jun  5 2024  6:23PM
NL,UGS-00138,Zuidwending,False,-47.02,-0.57,Storage,Storage,NL,Netherlands,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,UGS-00138,Zuidwending (UGS),,,Jun  5 2024  6:23PM
NL,UGS-00146,Norg (UGS),False,-48.78,3.07,Netherlands,Transmission,NL,Netherlands,Storage,Storage,NL,Netherlands,NL-PSO-0001,NAM,UGS-00146,Norg (UGS),,,Jun  5 2024  6:23PM
NL,UGS-00267,Etzel (DE) (OMV) Freya / Oude Statenzijl Etzel,False,-41.7,6.36,Netherlands,Transmission,NL,Netherlands,Storage,Storage,DE,Germany,,,,,,,Jun  5 2024  6:23PM
NL,UGS-00145,Grijpskerk,False,-50.45,4.65,Storage,Storage,NL,Netherlands,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,UGS-00145,Grijpskerk UGS,,,Jun  5 2024  6:23PM
NL,UGS-00149,Bergermeer,False,-57.81853611,-1.61836749,Storage,Storage,NL,Netherlands,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,UGS-00149,Bergermeer UGS,,,Jun  5 2024  6:23PM
NL,UGS-00271,Epe (DE) (Eneco) / Enschede (NL),False,-45.79,-3.82,Netherlands,Transmission,NL,Netherlands,Storage,Storage,DE,Germany,DE-SSO-0012,Eneco,UGS-00271,Epe (DE) (Eneco) / Enschede (NL),,,Jun  5 2024  6:23PM
NL,UGS-00145,Grijpskerk,False,-50.45,4.65,Netherlands,Transmission,NL,Netherlands,Storage,Storage,NL,Netherlands,NL-PSO-0001,NAM,UGS-00145,Grijpskerk,,,Jun  5 2024  6:23PM
NL,UGS-00160,Alkmaar,False,-58.71,-2.02,Storage,Storage,NL,Netherlands,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,UGS-00160,Alkmaar (PGI),,,Jun  5 2024  6:23PM
NL,UGS-00146,Norg (UGS),False,-48.78,3.07,Storage,Storage,NL,Netherlands,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,UGS-00146,Norg (UGS),,,Jun  5 2024  6:23PM
NL,UGS-00149,Bergermeer,False,-57.81853611,-1.61836749,Netherlands,Transmission,NL,Netherlands,Storage,Storage,NL,Netherlands,NL-SSO-0002,TAQA Gas Storage,UGS-00149,Bergermeer,,,Jun  5 2024  6:23PM
NL,UGS-00269,Epe (DE) / Enschede (NL),False,-45.79,-3.82,Netherlands,Transmission,NL,Netherlands,Storage,Storage,DE,Germany,DE-SSO-0014,RWE Gas Storage West,UGS-00269,Epe (DE) / Enschede (NL),,,Jun  5 2024  6:23PM
NL,UGS-00270,Epe (DE) (Nuon) / Enschede (NL),False,-45.79,-3.82,Netherlands,Transmission,NL,Netherlands,Storage,Storage,DE,Germany,,,,,,,Jun  5 2024  6:23PM
NL,UGS-00395,Jemgum (DE) (astora) / Oude Statenzijl (NL),False,-45.79,4.87,Netherlands,Transmission,NL,Netherlands,Storage,Storage,DE,Germany,,,,,,,Jun  5 2024  6:23PM
NL,UGS-00396,Jemgum (DE) (EWE) / Oude Statenzijl (NL),False,-45.79,4.87,Netherlands,Transmission,NL,Netherlands,Storage,Storage,DE,Germany,,,,,,,Jun  5 2024  6:23PM
NL,VTP-00002,TTF,False,-56.47,-4.83,Netherlands,Transmission,NL,Netherlands,Netherlands,Transmission,NL,Netherlands,,,,,,,Jun  5 2024  6:23PM
NL,VTP-00002,TTF,False,-56.47,-4.83,Netherlands,Transmission,NL,Netherlands,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,VTP-00002,TTF,,,Jun  5 2024  6:23PM
NL,ITP-10012,VIP TTF-THE-H,False,-46.32,-3.0,Netherlands,Transmission,NL,Netherlands,DE THE BZ,Transmission,DE,Germany,DE-TSO-0005,GUD,ITP-10012,VIP TTF-THE-H,,,Jun  5 2024  6:23PM
NL,DIS-00201,Local Distribution Companies (LDC) L-gas (NL),True,-56.12,-1.49,Netherlands,Transmission,NL,Netherlands,Distribution,Distribution,NL,Netherlands,,,,,,,Jun  5 2024  6:23PM
NL,DIS-00202,Local Distribution Companies (LDC) H-gas (NL),True,-56.12,-1.49,Netherlands,Transmission,NL,Netherlands,Distribution,Distribution,NL,Netherlands,,,,,,,Jun  5 2024  6:23PM
NL,FNC-00208,Industrial Consumers H-gas (NL),True,-52.6,-3.79,Netherlands,Transmission,NL,Netherlands,Final Consumers,Final Consumers,NL,Netherlands,,,,,,,Jun  5 2024  6:23PM
NL,FNC-00209,Industrial Consumers L-gas (NL),True,-56.12,-1.49,Netherlands,Transmission,NL,Netherlands,Final Consumers,Final Consumers,NL,Netherlands,,,,,,,Jun  5 2024  6:23PM
NL,FNC-00210,Industrial Consumers Power H-gas (NL),True,-56.12,-1.49,Netherlands,Transmission,NL,Netherlands,Final Consumers,Final Consumers,NL,Netherlands,,,,,,,Jun  5 2024  6:23PM
NL,FNC-00211,Industrial Consumers Power L-gas (NL),True,-56.12,-1.49,Netherlands,Transmission,NL,Netherlands,Final Consumers,Final Consumers,NL,Netherlands,,,,,,,Jun  5 2024  6:23PM
NL,PRD-00268,Production Green Gas (NL),True,-56.12,-1.49,Production,Production,NL,Netherlands,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,PRD-00268,Aggregated Production (Green Gas),,,Jun  5 2024  6:23PM
NL,ITP-00103,Bunde (DE) / Oude Statenzijl (H) (NL) I (OGE),False,-46.1,0.69,Netherlands,Transmission,NL,Netherlands,DE THE BZ,Transmission,DE,Germany,,,,,,,Jun  5 2024  6:23PM
NL,ITP-00551,VIP TTF-NCG H,False,-39.0,4.74,Netherlands,Transmission,NL,Netherlands,DE THE BZ,Transmission,DE,Germany,DE-TSO-0009,OGE,ITP-00551,VIP TTF-NCG H,,,Jun  5 2024  6:23PM
NL,ITP-00554,VIP TTF-GASPOOL H,False,-39.0,4.74,Netherlands,Transmission,NL,Netherlands,DE THE BZ,Transmission,DE,Germany,DE-TSO-0005,GUD,ITP-00554,VIP TTF-GASPOOL-H,,,Jun  5 2024  6:23PM
NL,LNG-00068,Eems Energy Terminal,False,-48.87,6.1,LNG Terminals,LNG Terminals,NL,Netherlands,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,LNG-00068,Eems Energy Terminal,,,Jun  5 2024  6:23PM
NL,LNG-00068,Eems Energy Terminal,False,-48.87,6.1,Netherlands,Transmission,NL,Netherlands,LNG Terminals,LNG Terminals,NL,Netherlands,NL-LSO-0002,EemsEnergy Terminal,LNG-00068,Eems Energy Terminal,,,Jun  5 2024  6:23PM
NL,ITP-00552,VIP TTF-NCG L,False,-39.0,4.74,Netherlands,Transmission,NL,Netherlands,DE THE BZ,Transmission,DE,Germany,DE-TSO-0002,Thyssengas,ITP-00552,VIP-TTF-NCG-L,,,Jun  5 2024  6:23PM
NL,ITP-00553,VIP TTF-GASPOOL L,False,-39.0,4.74,Netherlands,Transmission,NL,Netherlands,DE THE BZ,Transmission,DE,Germany,DE-TSO-0005,GUD,ITP-00553,VIP TTF-GASPOOL-L,,,Jun  5 2024  6:23PM
NL,ITP-00648,VIP BENE-L,False,-58.0,-9.0,Netherlands,Transmission,NL,Netherlands,L-Zone,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,ITP-00648,VIP BENE-L,,,Jun  5 2024  6:23PM
NL,ITP-00254,Poppel (BE) / Zandvliet-L (NL),False,-34.85,8.93,Netherlands,Transmission,NL,Netherlands,L-Zone,Transmission,BE,Belgium,,,,,,,Jun  5 2024  6:23PM
NL,UGS-00499,Epe (DE) (RWE-L) / Enschede (NL) (GTS),False,-45.79,-3.82,Netherlands,Transmission,NL,Netherlands,Storage,Storage,DE,Germany,,,,,,,Jun  5 2024  6:23PM
NO,ITP-00022,St. Fergus,False,-92.86,40.63,Transmission,Transmission,NO,Norway,UK,Transmission,UK,United Kingdom,UK-TSO-0001,National Gas TSO,ITP-00022,St. Fergus,,,Jun  5 2024  6:23PM
NO,ITP-00045,Dunkerque,False,-70.58,-14.58,Transmission,Transmission,NO,Norway,TRF,Transmission,FR,France,FR-TSO-0003,GRTgaz,ITP-00045,DUNKERQUE,,,Jun  5 2024  6:23PM
NO,ITP-00091,Easington,False,-82.49,7.93,Transmission,Transmission,NO,Norway,UK,Transmission,UK,United Kingdom,UK-TSO-0001,National Gas TSO,ITP-00091,Easington,,,Jun  5 2024  6:23PM
NO,ITP-00106,Zeebrugge ZPT,False,-66.93,-11.5,Transmission,Transmission,NO,Norway,BeLux,Transmission,BE,Belgium,BE-TSO-0001,Fluxys Belgium,ITP-00106,Zeebrugge ZPT,,,Jun  5 2024  6:23PM
NO,ITP-00209,Emden (EPT1),False,-45.04,7.23,Transmission,Transmission,NO,Norway,DE THE BZ,Transmission,DE,Germany,DE-TSO-0002,Thyssengas,ITP-00105,Emden EMS/ EPT,,,Jun  5 2024  6:23PM
NO,ITP-00209,Emden (EPT1),False,-45.04,7.23,Transmission,Transmission,NO,Norway,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,ITP-00160,Emden (EPT1),,,Jun  5 2024  6:23PM
NO,ITP-00209,Emden (EPT1),False,-45.04,7.23,Transmission,Transmission,NO,Norway,DE THE BZ,Transmission,DE,Germany,DE-TSO-0005,GUD,ITP-00081,EMDEN - EPT1,,,Jun  5 2024  6:23PM
NO,ITP-00209,Emden (EPT1),False,-45.04,7.23,Transmission,Transmission,NO,Norway,DE THE BZ,Transmission,DE,Germany,DE-TSO-0009,OGE,ITP-00080,Emden EPT,,,Jun  5 2024  6:23PM
NO,ITP-00208,Dornum (EPT1 & EPT2),False,-43.95,7.71,Transmission,Transmission,NO,Norway,DE THE BZ,Transmission,DE,Germany,DE-TSO-0005,GUD,ITP-00188,DORNUM,,,Jun  5 2024  6:23PM
NO,ITP-00208,Dornum (EPT1 & EPT2),False,-43.95,7.71,Transmission,Transmission,NO,Norway,DE THE BZ,Transmission,DE,Germany,DE-TSO-0009,OGE,ITP-00126,Dornum,,,Jun  5 2024  6:23PM
NO,ITP-00210,Emden (NPT),False,-45.79,6.75,Transmission,Transmission,NO,Norway,Netherlands,Transmission,NL,Netherlands,NL-TSO-0001,GTS,ITP-00161,Emden (NPT),,,Jun  5 2024  6:23PM
NO,ITP-00210,Emden (NPT),False,-45.79,6.75,Transmission,Transmission,NO,Norway,DE THE BZ,Transmission,DE,Germany,DE-TSO-0002,Thyssengas,ITP-00075,Emden PPC/ NPT,,,Jun  5 2024  6:23PM
NO,ITP-00210,Emden (NPT),False,-45.79,6.75,Transmission,Transmission,NO,Norway,DE THE BZ,Transmission,DE,Germany,DE-TSO-0005,GUD,ITP-00086,EMDEN - NPT,,,Jun  5 2024  6:23PM
NO,ITP-00525,Dornum GASPOOL,False,-44.21,7.36,Transmission,Transmission,NO,Norway,DE THE BZ,Transmission,DE,Germany,DE-TSO-0009,OGE,ITP-00525,Dornum GASPOOL,,,Jun  5 2024  6:23PM
NO,ITP-00630,North Sea Entry,True,-50.0,27.0,Transmission,Transmission,NO,Norway,Joint Bal Zone DK/SE,Transmission,DK,Denmark,DK-TSO-0001,Energinet,ITP-00630,North Sea Entry,,,Jun  5 2024  6:23PM
AL,ITP-00008,Melendugno - IT / TAP,False,10.5,-67.7,Transmission,Transmission,AL,Albania,Italy,Transmission,IT,Italy,IT-TSO-0001,SNAM RETE GAS,ITP-00008,MELENDUGNO,,,Jun  5 2024  6:23PM
PL,DIS-00013,Aggregated Distribution - H-gas (PL),False,25.49,-4.87,Poland H-gas,Transmission,PL,Poland,Distribution,Distribution,PL,Poland,,,,,,,Jun  5 2024  6:23PM
PL,DIS-00013,Aggregated Distribution - H-gas (PL),False,25.49,-4.87,Distribution,Distribution,PL,Poland,Poland H-gas,Transmission,PL,Poland,PL-TSO-0002,GAZ-SYSTEM,DIS-00013,Aggregated Distribution - H-gas,,,Jun  5 2024  6:23PM
PL,FNC-00002,Final Consumers H-gas (PL),False,19.34,-10.51,Poland H-gas,Transmission,PL,Poland,Final Consumers,Final Consumers,PL,Poland,,,,,,,Jun  5 2024  6:23PM
PL,DIS-00193,Aggregated Distribution - L-gas (PL),False,-0.13,-6.64,Distribution,Distribution,PL,Poland,Poland L-gas,Transmission,PL,Poland,PL-TSO-0002,GAZ-SYSTEM,DIS-00193,Aggregated Distribution - L-gas  (PL),,,Jun  5 2024  6:23PM
PL,FNC-00007,Gas mixing facilities (PL),False,20.61,-10.31,Poland H-gas,Transmission,PL,Poland,Final Consumers,Final Consumers,PL,Poland,,,,,,,Jun  5 2024  6:23PM
PL,FNC-00008,Nitrogen Removal Plants (PL),False,20.7,-10.31,Production,Production,PL,Poland,Poland H-gas,Transmission,PL,Poland,PL-TSO-0002,GAZ-SYSTEM,FNC-00008,Nitrogen removal plants,,,Jun  5 2024  6:23PM
PL,FNC-00040,Final Consumers - L-gas (PL),False,-0.43,-6.64,Poland L-gas,Transmission,PL,Poland,Final Consumers,Final Consumers,PL,Poland,,,,,,,Jun  5 2024  6:23PM
PL,DIS-00193,Aggregated Distribution - L-gas (PL),False,-0.13,-6.64,Poland L-gas,Transmission,PL,Poland,Distribution,Distribution,PL,Poland,,,,,,,Jun  5 2024  6:23PM
PL,ITP-00096,Mallnow,False,-7.12,-1.58,TGPS (YAMAL),Transmission,PL,Poland,DE THE BZ,Transmission,DE,Germany,DE-TSO-0001,GASCADE,ITP-00096,Mallnow,,,Jun  5 2024  6:23PM
PL,ITP-00158,Cieszyn (PL) / Český Těšín (CZ),False,13.84,-24.49,Poland H-gas,Transmission,PL,Poland,Czech,Transmission,CZ,Czechia,CZ-TSO-0001,N4G,ITP-00158,Český Těšín,,,Jun  5 2024  6:23PM
PL,ITP-00293,Point of Interconnection (PWP) (PL),False,7.78,-1.41,Poland H-gas,Transmission,PL,Poland,TGPS (YAMAL),Transmission,PL,Poland,PL-TSO-0001,GAZ-SYSTEM (ISO),ITP-00293,Point of Interconnection (PWP),,,Jun  5 2024  6:23PM
PL,ITP-00293,Point of Interconnection (PWP) (PL),False,7.78,-1.41,TGPS (YAMAL),Transmission,PL,Poland,Poland H-gas,Transmission,PL,Poland,PL-TSO-0002,GAZ-SYSTEM,ITP-00293,Point of Interconnection (PWP),,,Jun  5 2024  6:23PM
PL,ITP-00497,GCP GAZ-SYSTEM/ONTRAS,False,-5.32,-13.15,Poland H-gas,Transmission,PL,Poland,DE THE BZ,Transmission,DE,Germany,DE-TSO-0003,ONTRAS Gastransport GmbH,ITP-00497,GCP GAZ-SYSTEM/ONTRAS,,,Jun  5 2024  6:23PM
PL,LNG-00006,Swinoujscie,False,-7.91,10.01,LNG Terminals,LNG Terminals,PL,Poland,Poland H-gas,Transmission,PL,Poland,PL-TSO-0002,GAZ-SYSTEM,LNG-00006,Terminal LNG,,,Jun  5 2024  6:23PM
PL,ITP-00543,Compulsory Stocks Exit Point (PL) (WPWYzo),True,19.47,-10.53,Poland H-gas,Transmission,PL,Poland,Poland H-gas,Transmission,PL,Poland,,,,,,,Jun  5 2024  6:23PM
PL,ITP-10008,GCP GAZ-SYSTEM/UA TSO,False,36.39,-24.21,Poland H-gas,Transmission,PL,Poland,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,ITP-10008,GCP GAZ-SYSTEM/UA TSO ,,,Jun  5 2024  6:23PM
PL,PRD-00218,Domestic Gas Fields - L-gas (PL),False,-4.788815591,-8.367874762,Production,Production,PL,Poland,Poland L-gas,Transmission,PL,Poland,PL-TSO-0002,GAZ-SYSTEM,PRD-00218,Domestic Gas Fields - L-gas (PL),,,Jun  5 2024  6:23PM
PL,PRD-00219,Nitrogen Removal Plants - L-gas (PL),False,-3.679127848,-8.294151388,Poland L-gas,Transmission,PL,Poland,Production,Production,PL,Poland,,,,,,,Jun  5 2024  6:23PM
PL,PRD-00153,Domestic Gas Fields (PL),False,19.66467777,-10.65570161,Production,Production,PL,Poland,Poland H-gas,Transmission,PL,Poland,PL-TSO-0002,GAZ-SYSTEM,PRD-00153,Domestic gas fields,,,Jun  5 2024  6:23PM
PL,UGS-00322,Magazyn LNG Janowice,False,2.42,-14.09,Storage,Storage,PL,Poland,Poland H-gas,Transmission,PL,Poland,PL-TSO-0002,GAZ-SYSTEM,UGS-00322,Magazyn LNG Janowice,,,Jun  5 2024  6:23PM
PL,UGS-00424,GIM Kawerna,False,14.41,1.01,Poland H-gas,Transmission,PL,Poland,,,,,,,,,,,Jun  5 2024  6:23PM
PL,UGS-00425,GIM Sanok ,False,31.6,-22.8,Poland H-gas,Transmission,PL,Poland,,,,,,,,,,,Jun  5 2024  6:23PM
PL,UGS-00426,IM Wierzchowice,False,7.34,-11.39,Poland H-gas,Transmission,PL,Poland,,,,,,,,,,,Jun  5 2024  6:23PM
PL,UGS-00424,GIM Kawerna,False,14.41,1.01,,,,,Poland H-gas,Transmission,PL,Poland,PL-TSO-0002,GAZ-SYSTEM,UGS-00424,GIM Kawerna withdrawal,,,Jun  5 2024  6:23PM
PL,UGS-00426,IM Wierzchowice,False,7.34,-11.39,,,,,Poland H-gas,Transmission,PL,Poland,PL-TSO-0002,GAZ-SYSTEM,UGS-00426,IM Wierzchowice withdrawal,,,Jun  5 2024  6:23PM
