,point_key,point_label,is_single_operator,point_tooltip,point_eic_code,control_point_type,tp_map_x,tp_map_y,point_type,commercial_type,import_from_country_key,import_from_country_label,has_virtual_point,virtual_point_key,virtual_point_label,has_data,is_planned,is_interconnection,is_import,infrastructure_key,infrastructure_label,is_cross_border,eu_crossing,is_invalid,is_macro_point,is_cam_relevant,is_pipe_in_pipe,is_cmp_relevant,id,data_set,url
612,UGS-00314,UGS Empelde,0,,21Z0000000004002,O_P_INCOUN_IN_UGS,-34.57830141,-4.394366717,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00314,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
613,UGS-00316,Speicher Fronhofen,0,,21Z000000000402Z,O_P_INCOUN_IN_UGS,-34.05853285,-34.65661499,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00316,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
614,UGS-00318,UGS Sandhausen,1,,21Z0000000004010,O_P_INCOUN_IN_UGS,-33.16630425,-26.10759367,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00318,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
615,UGS-00320,UGS Katharina,0,,21W0000000000281,O_P_INCOUN_IN_UGS,-21.86776313,-8.653463007,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00320,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
616,UGS-00322,Magazyn LNG Janowice,0,,53ZPL00002700026,O_P_INCOUN_IN_UGS,2.42,-14.09,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00322,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
617,UGS-00323,UGS Balaceanca,0,,21Z0000000003111,O_VP_INCOUN_IN_UGS,55.60400305,-51.43977943,Storage point,Physical,,,True,UGS-00013,VIP Romgaz UGS (RO),True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00323,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
618,UGS-00325,UGS Bilciuresti,0,,21Z000000000313Y,O_VP_INCOUN_IN_UGS,52.27187331,-49.67482003,Storage point,Physical,,,True,UGS-00013,VIP Romgaz UGS (RO),True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00325,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
619,UGS-00327,UGS Cetatea de Balta,0,,21Z000000000316S,O_VP_INCOUN_IN_UGS,43.16146408,-43.76834184,Storage point,Physical,,,True,UGS-00013,VIP Romgaz UGS (RO),True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00327,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
620,UGS-00328,UGS Ghercesti,0,,21Z000000000315U,O_VP_INCOUN_IN_UGS,44.8256806,-53.83227241,Storage point,Physical,,,True,UGS-00013,VIP Romgaz UGS (RO),True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00328,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
621,UGS-00330,UGS Sarmasel,0,,21Z000000000314W,O_VP_INCOUN_IN_UGS,44.05731017,-40.60722584,Storage point,Physical,,,True,UGS-00013,VIP Romgaz UGS (RO),True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00330,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
622,UGS-00332,UGS Targu Mures,0,,21Z000000000309P,O_P_INCOUN_IN_UGS,46.09927119,-39.34581777,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00332,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
623,UGS-00334,UGS Urziceni,0,,21Z0000000003103,O_VP_INCOUN_IN_UGS,56.79862837,-49.37542345,Storage point,Physical,,,True,UGS-00013,VIP Romgaz UGS (RO),True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00334,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
624,UGS-00339,Etzel (DE) (EKB) / UGS Etzel EKB (jordgas Transport),0,,?,O_P_INCOUN_IN_UGS,-41.7,6.36,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,True,False,2UGS-00339,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
625,UGS-00341,Etzel (DE) ESE (EGS) / UGS Etzel ESE (GUD),0,,21Z000000000292G,O_P_INCOUN_IN_UGS,-41.7,6.36,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,True,False,2UGS-00341,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
626,UGS-00345,Etzel (OGE) / Etzel (jordgas Transport),0,,37Z000000006559E,O_P_INCOUN_IN_ITP,-41.7,6.36,Transmission Point,Physical,,,False,,,True,False,True,False,ITP,Transmission,False,EU,False,,True,False,False,2UGS-00345,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
627,UGS-00347,"Etzel (DE) (EKB) / Friedeburg-Etzel, Bitzenlander Weg 2",0,,21Z000000000325R,O_P_INCOUN_IN_UGS,-41.7,6.36,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,True,False,2UGS-00347,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
628,UGS-00349,"Etzel (DE) ESE / Friedeburg-Etzel, Bitzenlander Weg 3, UGS",0,,21Z000000000324T,O_P_INCOUN_IN_UGS,-41.7,6.36,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,True,False,2UGS-00349,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
629,UGS-00351,"Etzel (DE) (Crystal) / Friedeburg-Etzel, Bitzenlander Weg 4",0,,21Z000000000326P,O_P_INCOUN_IN_UGS,-41.7,6.36,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,True,False,2UGS-00351,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
630,UGS-00353,"Etzel (DE) EGL / Friedeburg-Etzel, Schienenstrang, EGL",0,,21Z0000000003200,O_P_INCOUN_IN_UGS,-41.7,6.36,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00353,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
631,UGS-00355,UGS Bierwang,0,,21Z000000000323V,O_P_INCOUN_IN_UGS,-17.82208335,-32.55962706,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00355,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
632,UGS-00357,UGS Breitbrunn,0,,21Z000000000332U,O_P_INCOUN_IN_UGS,-18.58646308,-33.86958464,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00357,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
633,UGS-00361,Epe (DE) (Uniper) L-Gas / UGS Epe L (OGE),0,,21Z000000000327N,O_P_INCOUN_IN_UGS,-45.79,-3.82,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00361,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
634,UGS-00363,UGS Eschenfelden,0,,21Z000000000321Z,O_P_INCOUN_IN_UGS,-22.86480583,-22.60040236,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00363,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
635,UGS-00367,Epe (DE) (innogy) L-Gas / UGS Gronau-Epe L1,0,,21Z000000000322X,O_P_INCOUN_IN_UGS,-45.79,-3.82,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00367,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
636,UGS-00369,Epe (DE) (Nuon) / UGS Gronau-Epe L2,0,,37Z000000007316Z,O_P_INCOUN_IN_UGS,-45.79,-3.82,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00369,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
637,UGS-00371,UGS Hähnlein,0,,21Z000000000331W,O_VP_INCOUN_IN_UGS,-38.8,-24.0,Storage point,Physical,,,True,UGS-00444,Zone MND / OGE (DE),True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00371,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
638,UGS-00375,UGS Stockstadt,0,,21Z000000000330Y,O_VP_INCOUN_IN_UGS,-38.8,-22.96,Storage point,Physical,,,True,UGS-00444,Zone MND / OGE (DE),True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00375,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
639,UGS-00379,Etzel (DE) (EKB) / UGS Etzel (GUD),0,,21Z000000000291I,O_P_INCOUN_IN_UGS,-41.7,6.36,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,True,False,2UGS-00379,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
640,UGS-00383,UGS Harsefeld,0,,21Z000000000293E,O_P_INCOUN_IN_UGS,-34.28,6.84,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00383,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
641,UGS-00385,Jemgum (DE) (EWE) / UGS Jemgum EWE (GUD),0,,21Z000000000339G,O_P_INCOUN_IN_UGS,-45.79,4.87,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,True,False,2UGS-00385,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
642,UGS-00387,UGS Lesum,0,,21Z000000000294C,O_P_INCOUN_IN_UGS,-37.57,3.38,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00387,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
643,UGS-00389,Nüttermoor (DE) (EWE) H / UGS Nüttermoor H (GUD),0,,21Z000000000338I,O_P_INCOUN_IN_UGS,-45.18,5.31,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,True,False,2UGS-00389,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
644,UGS-00391,Nüttermoor (DE) (EWE) L / UGS Nüttermoor l (Mooräcker),0,,21Z000000000337K,O_P_INCOUN_IN_UGS,-45.18,5.31,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00391,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
645,UGS-00393,UGS Uelsen,0,,21Z000000000295A,O_P_INCOUN_IN_UGS,-44.91740808,0.632202301,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00393,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
646,UGS-00395,Jemgum (DE) (astora) / Oude Statenzijl (NL),0,,21W000000000010K,O_P_CB_CB_UGS_EU,-45.79,4.87,Cross-Border Storage IP within EU,Physical,,,False,,,True,False,True,False,UGS,Storage,True,EU,False,,False,False,False,2UGS-00395,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
647,UGS-00396,Jemgum (DE) (EWE) / Oude Statenzijl (NL),0,,21W000000000021F,O_P_CB_CB_UGS_EU,-45.79,4.87,Cross-Border Storage IP within EU,Physical,,,False,,,True,False,True,False,UGS,Storage,True,EU,False,,False,False,False,2UGS-00396,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
648,UGS-00397,Jemgum (DE) (EWE) / Jemgum III (GASCADE),0,,21Z000000000269B,O_P_INCOUN_IN_UGS,-45.79,4.87,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00397,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
649,UGS-00398,Nüttermoor H-3 (DE) (EWE) H / Nüttermoor H (GASCADE),0,,21Z000000000267F,O_P_INCOUN_IN_UGS,-45.18,5.31,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00398,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
650,UGS-00399,Jemgum (DE) (astora) / Jemgum I (GASCADE),0,,21Z000000000268D,O_P_INCOUN_IN_UGS,-45.79,4.87,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00399,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
651,UGS-00400,Bacton (Baird),0,,?,O_P_INCOUN_IN_UGS_ExtEU,-75.45,1.17,Storage point ExtEU,Physical,,,False,,,True,False,True,False,UGS,Storage,False,NONEU,False,,False,False,False,2UGS-00400,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
652,UGS-00401,Barrow (Bains),0,,?,O_P_INCOUN_IN_UGS_ExtEU,0.0,0.0,Storage point ExtEU,Physical,,,False,,,True,False,True,False,UGS,Storage,False,NONEU,False,,False,False,False,2UGS-00401,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
653,UGS-00402,Barrow (Gateway),0,,?,O_P_INCOUN_IN_UGS_ExtEU,0.0,0.0,Storage point ExtEU,Physical,,,False,,,True,False,True,False,UGS,Storage,False,NONEU,False,,False,False,False,2UGS-00402,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
654,UGS-00404,Dynevor Arms,0,,31X-INA-HR-----T,O_P_INCOUN_IN_UGS_ExtEU,0.0,0.0,Storage point ExtEU,Physical,,,False,,,True,False,True,False,UGS,Storage,False,NONEU,False,,False,False,False,2UGS-00404,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
655,UGS-00412,UGS Velke Kapusany,0,,?,P_P_INCOUN_IN_UGS,30.22445025,-29.51779293,Storage point,Physical,,,False,,,False,True,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00412,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
656,UGS-00414,Burton Agnes (Caythorpe),0,,?,O_P_INCOUN_IN_UGS_ExtEU,0.0,0.0,Storage point ExtEU,Physical,,,False,,,False,False,True,False,UGS,Storage,False,NONEU,False,,False,False,False,2UGS-00414,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
657,UGS-00416,Haiming 2 7F,0,,21Z000000000272M,O_P_CB_CB_UGS_EU,-12.83,-32.77,Cross-Border Storage IP within EU,Physical,,,False,,,True,False,True,False,UGS,Storage,True,EU,False,,False,True,False,2UGS-00416,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
658,UGS-00419,Avonmouth (LNG),0,,?,O_P_INCOUN_IN_UGS_ExtEU,-97.29,-10.44,Storage point ExtEU,Physical,,,False,,,True,False,True,False,UGS,Storage,False,NONEU,False,,False,False,False,2UGS-00419,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
659,UGS-00420,Hatfield Moor (Storage),0,,?,O_P_INCOUN_IN_UGS_ExtEU,-87.63,6.84,Storage point ExtEU,Physical,,,False,,,True,False,True,False,UGS,Storage,False,NONEU,False,,False,False,False,2UGS-00420,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
660,UGS-00421,Glenmavis (LNG),0,,?,O_P_INCOUN_IN_UGS_ExtEU,-102.04,22.31,Storage point ExtEU,Physical,,,False,,,True,False,True,False,UGS,Storage,False,NONEU,False,,False,False,False,2UGS-00421,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
661,UGS-00422,Partington (LNG),0,,?,O_P_INCOUN_IN_UGS_ExtEU,-96.2,6.12,Storage point ExtEU,Physical,,,False,,,True,False,True,False,UGS,Storage,False,NONEU,False,,False,False,False,2UGS-00422,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
662,UGS-00423,Hornsea (Storage),0,,?,O_P_INCOUN_IN_UGS_ExtEU,-84.93380346,10.67413398,Storage point ExtEU,Physical,,,False,,,True,False,True,False,UGS,Storage,False,NONEU,False,,False,False,False,2UGS-00423,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
663,UGS-00424,GIM Kawerna,0,,21Z000000000383D,O_V_INCOUN_IN_UGS,14.41,1.01,Storage point,Virtual,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00424,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
664,UGS-00425,GIM Sanok ,0,,21Z000000000382F,O_V_INCOUN_IN_UGS,31.6,-22.8,Storage point,Virtual,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00425,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
665,UGS-00426,IM Wierzchowice,0,,21Z000000000381H,O_V_INCOUN_IN_UGS,7.34,-11.39,Storage point,Virtual,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00426,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
666,UGS-00427,UGS OMV Storage Pool (AT),0,,?,O_P_INCOUN_IN_UGS,0.969969976,-34.4148277,Storage point,Physical,,,False,,,False,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00427,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
667,UGS-00428,UGS RAG Storage Pool (AT),0,,?,O_P_INCOUN_IN_UGS,2.021472273,-34.34514576,Storage point,Physical,,,False,,,False,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00428,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
668,UGS-00429,UGS Krasnopopivske,1,,21Z000000000197A,O_P_INCOUN_IN_UGS_NEU,120.19,-26.19,Storage IP Non-EU,Physical,,,False,,,False,False,True,False,UGS,Storage,False,NONEU,False,,False,False,False,2UGS-00429,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
669,UGS-00430,UGS Olyshivske,1,,21Z0000000001988,O_P_INCOUN_IN_UGS_NEU,79.18097777,-1.242811105,Storage IP Non-EU,Physical,,,False,,,False,False,True,False,UGS,Storage,False,NONEU,False,,False,False,False,2UGS-00430,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
670,UGS-00431,UGS Bohorodchanske,1,,21Z000000000192K,O_P_INCOUN_IN_UGS_NEU,44.01976964,-24.35624593,Storage IP Non-EU,Physical,,,False,,,False,False,True,False,UGS,Storage,False,NONEU,False,,False,False,False,2UGS-00431,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
671,UGS-00432,UGS Uherske (XIV-XV),1,,21Z0000000002026,O_P_INCOUN_IN_UGS_NEU,42.0,-25.0,Storage IP Non-EU,Physical,,,False,,,False,False,True,False,UGS,Storage,False,NONEU,False,,False,False,False,2UGS-00432,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
672,UGS-00433,UGS Oparske,1,,21Z0000000001996,O_P_INCOUN_IN_UGS_NEU,41.66,-25.32,Storage IP Non-EU,Physical,,,False,,,False,False,True,False,UGS,Storage,False,NONEU,False,,False,False,False,2UGS-00433,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
673,UGS-00434,UGS Solokhivske,1,,21Z0000000002018,O_P_INCOUN_IN_UGS_NEU,96.86,-25.64,Storage IP Non-EU,Physical,,,False,,,False,False,True,False,UGS,Storage,False,NONEU,False,,False,False,False,2UGS-00434,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
674,UGS-00435,UGS Dashavske,1,,21Z000000000194G,O_P_INCOUN_IN_UGS_NEU,56.56,-9.97,Storage IP Non-EU,Physical,,,False,,,False,False,True,False,UGS,Storage,False,NONEU,False,,False,False,False,2UGS-00435,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
675,UGS-00436,UGS Kehychivske,1,,21Z000000000196C,O_P_INCOUN_IN_UGS_NEU,105.47,-27.45,Storage IP Non-EU,Physical,,,False,,,False,False,True,False,UGS,Storage,False,NONEU,False,,False,False,False,2UGS-00436,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
676,UGS-00437,UGS Chervonopartyzanske,1,,?,O_P_INCOUN_IN_UGS_NEU,86.13,-12.94,Storage IP Non-EU,Physical,,,False,,,False,False,True,False,UGS,Storage,False,NONEU,False,,False,False,False,2UGS-00437,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
677,UGS-00438,UGS Bilche-Volytsko-Uherske,1,,21Z000000000191M,O_P_INCOUN_IN_UGS_NEU,41.53,-28.88,Storage IP Non-EU,Physical,,,False,,,False,False,True,False,UGS,Storage,False,NONEU,False,,False,False,False,2UGS-00438,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
678,UGS-00439,UGS Proletarske ,1,,21Z000000000200A,O_P_INCOUN_IN_UGS_NEU,98.53,-30.75,Storage IP Non-EU,Physical,,,False,,,False,False,True,False,UGS,Storage,False,NONEU,False,,False,False,False,2UGS-00439,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
679,UGS-00440,UGS Verhunske,1,,21Z0000000002034,O_P_INCOUN_IN_UGS_NEU,121.38,-32.06,Storage IP Non-EU,Physical,,,False,,,False,False,True,False,UGS,Storage,False,NONEU,False,,False,False,False,2UGS-00440,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
680,UGS-00441,VGS Storage Hub,0,,21W0000000000427,O_V_INCOUN_IN_UGS,-20.92,-9.19,Storage point,Virtual,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00441,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
681,UGS-00442,Bobbau,0,,21Z000000000372I,O_P_INCOUN_IN_UGS,-17.05,-8.23,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00442,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
682,UGS-00443,Virtual Point Gas Storage Denmark,0,,21X0000000010962,O_V_INCOUN_IN_UGS,-20.61,26.43,Storage point,Virtual,,,False,,,False,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00443,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
683,UGS-00444,Zone MND / OGE (DE),0,,?,O_V_INCOUN_IN_UGS,-37.97,-22.31,Storage point,Virtual,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00444,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
684,UGS-00445,Damasławek (PL),1,,?,P_P_INCOUN_IN_UGS,2.55,6.4,Storage point,Physical,,,False,,,False,True,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00445,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
685,UGS-00446,VGS Moravia,0,,21Z000000000452K,O_P_INCOUN_IN_UGS,4.53,-28.84,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00446,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
686,UGS-00447,Etzel (DE) (Crystal) / GUD (GASPOOL),0,,?,O_P_INCOUN_IN_UGS,-41.7,6.36,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,True,False,2UGS-00447,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
687,UGS-00449,Epe/Xanten I (UGS-E),0,,21Z000000000481D,O_V_INCOUN_IN_UGS,-31.64,-2.2,Storage point,Virtual,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00449,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
688,UGS-00450,Epe/Xanten II (UGS-A),0,,21Z000000000482B,O_V_INCOUN_IN_UGS,-31.64,-2.2,Storage point,Virtual,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00450,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
689,UGS-00458,Epe (DE) (Uniper) H-Gas,0,,?,O_P_INCOUN_IN_UGS,-45.79,-3.82,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00458,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
690,UGS-00459,Epe (DE) (Trianel),0,,?,O_P_INCOUN_IN_UGS,0.0,0.0,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00459,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
691,UGS-00471,Speicher Etzel Crystal GASPOOL,1,43101,37Z000000007249O,O_P_INCOUN_IN_UGS,-47.2,4.61,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00471,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
692,UGS-00472,Speicher Etzel EGL GASPOOL,0,,37Z000000007248Q,O_P_INCOUN_IN_UGS,-46.23,4.83,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00472,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
693,UGS-00475,Italgasstorage (IT),0,,59W-0-IGS-WTH--B,O_P_INCOUN_IN_UGS,-32.7,-51.69,Storage point,Physical,,,False,,,True,False,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00475,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
694,UGS-00476,Speicher Haiming 3-Haidach,0,Connection point in Haiming (DE) to the Haidach storage (AT),37Z000000007357L,O_P_CB_CB_UGS_EU,-14.85,-35.03,Cross-Border Storage IP within EU,Physical,,,False,,,True,False,True,False,UGS,Storage,True,EU,False,,False,True,False,2UGS-00476,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
695,UGS-00477,UGS Dumrea,0,,?,P_P_INCOUN_IN_UGS,21.36,-66.57,Storage point,Physical,,,False,,,False,True,True,False,UGS,Storage,False,EU,False,,False,False,False,2UGS-00477,2,https://transparency.entsog.eu/api/v1/connectionpoints?limit=-1&timeZone=UCT
