country,pointKey,pointLabel,isSingleOperator,pointTpMapX,pointTpMapY,fromSystemLabel,fromInfrastructureTypeLabel,fromCountryKey,fromCountryLabel,fromDirectionKey,fromOperatorKey,fromBzKey,fromPointKey,toSystemLabel,toInfrastructureTypeLabel,toCountryKey,toCountryLabel,toOperatorKey,toOperatorLabel,toBzKey,toPointKey,toPointLabel,validFrom,validto,lastUpdateDateTime,id
SI,ITP-00049,Gorizia (IT) /Šempeter (SI),False,-12.17,-48.18,Slovenia,Transmission,SI,Slovenia,exit,SI-TSO-0001,SI---------,ITP-00049,Italy,Transmission,IT,Italy,IT-TSO-0001,SNAM RETE GAS,IT---------,ITP-00049,GORIZIA,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00049SloveniaSI-TSO-0001ITP-00049exitItalyIT-TSO-0001ITP-00049entry
SI,ITP-00079,Murfeld (AT) / Ceršak (SI),False,-2.15,-44.27,Slovenia,Transmission,SI,Slovenia,exit,SI-TSO-0001,SI---------,ITP-00079,Austria,Transmission,AT,Austria,AT-TSO-0001,GCA,AT---------,ITP-00079,Murfeld,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00079SloveniaSI-TSO-0001ITP-00079exitAustriaAT-TSO-0001ITP-00079entry
PT,DIS-00001,Distribution (PT),False,-128.19,-69.5,Portugal,Transmission,PT,Portugal,exit,PT-TSO-0001,PT---------,DIS-00001,Distribution,Distribution,PT,Portugal,,,,,,,,Jan  6 2025  3:40AM,4InterconnectionsDIS-00001PortugalPT-TSO-0001DIS-00001exitDistribution
PT,FNC-00001,Final Consumers (PT),False,-126.87,-69.36,Portugal,Transmission,PT,Portugal,exit,PT-TSO-0001,PT---------,FNC-00001,Final Consumers,Final Consumers,PT,Portugal,,,,,,,,Jan  6 2025  3:40AM,4InterconnectionsFNC-00001PortugalPT-TSO-0001FNC-00001exitFinal Consumers
PT,ITP-00052,Valença do Minho (PT) / Tuy (ES),False,-128.23,-63.63,Portugal,Transmission,PT,Portugal,exit,PT-TSO-0001,PT---------,ITP-00052,Spain,Transmission,ES,Spain,ES-TSO-0006,Enagas,ES---------,ITP-00052,TUY,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00052PortugalPT-TSO-0001ITP-00052exitSpainES-TSO-0006ITP-00052entry
PT,ITP-00064,Badajoz (ES) / Campo Maior (PT),False,-119.66,-71.61,Portugal,Transmission,PT,Portugal,exit,PT-TSO-0001,PT---------,ITP-00064,Spain,Transmission,ES,Spain,ES-TSO-0006,Enagas,ES---------,ITP-00064,BADAJOZ,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00064PortugalPT-TSO-0001ITP-00064exitSpainES-TSO-0006ITP-00064entry
PT,ITP-00286,VIP IBERICO,False,-119.36,-68.64,Portugal,Transmission,PT,Portugal,exit,PT-TSO-0001,PT---------,ITP-00286,Spain,Transmission,ES,Spain,ES-TSO-0006,Enagas,ES---------,ITP-00286,VIP IBERICO,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00286PortugalPT-TSO-0001ITP-00286exitSpainES-TSO-0006ITP-00286entry
PT,LNG-00026,Sines,False,-129.11,-73.3,LNG Terminals,LNG Terminals,PT,Portugal,exit,PT-TSO-0002,,LNG-00026,Portugal,Transmission,PT,Portugal,PT-TSO-0001,REN,PT---------,LNG-00026,Sines,,,Jan  6 2025  3:40AM,4InterconnectionsLNG-00026LNG TerminalsPT-TSO-0002LNG-00026exitPortugalPT-TSO-0001LNG-00026entry
PT,LNG-00026,Sines,False,-129.11,-73.3,Portugal,Transmission,PT,Portugal,exit,PT-TSO-0001,PT---------,LNG-00026,LNG Terminals,LNG Terminals,PT,Portugal,PT-TSO-0002,REN Atlantico,,LNG-00026,Sines,,,Jan  6 2025  3:40AM,4InterconnectionsLNG-00026PortugalPT-TSO-0001LNG-00026exitLNG TerminalsPT-TSO-0002LNG-00026entry
PT,UGS-00010,Carriço,False,-129.51,-68.78,Portugal,Transmission,PT,Portugal,exit,PT-TSO-0001,PT---------,UGS-00010,Storage,Storage,PT,Portugal,PT-SSO-0001,REN Armazenagem,,UGS-00010,Carriço,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00010PortugalPT-TSO-0001UGS-00010exitStoragePT-SSO-0001UGS-00010entry
PT,UGS-00010,Carriço,False,-129.51,-68.78,Storage,Storage,PT,Portugal,exit,PT-SSO-0001,,UGS-00010,Portugal,Transmission,PT,Portugal,PT-TSO-0001,REN,PT---------,UGS-00010,Carriço,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00010StoragePT-SSO-0001UGS-00010exitPortugalPT-TSO-0001UGS-00010entry
CZ,ITP-00010,Brandov-OPAL (DE),False,-11.87,-17.28,Czech,Transmission,CZ,Czechia,exit,CZ-TSO-0001,CZ---------,ITP-00010,DE THE BZ,Transmission,DE,Germany,DE-TSO-0001,GASCADE,DE-THE-----,ITP-00452,Brandov / OPAL,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00010CzechCZ-TSO-0001ITP-00010exitDE THE BZDE-TSO-0001ITP-00452entry
CZ,ITP-00010,Brandov-OPAL (DE),False,-11.87,-17.28,Czech,Transmission,CZ,Czechia,exit,CZ-TSO-0001,CZ---------,ITP-00010,DE THE BZ,Transmission,DE,Germany,DE-TSO-0016,OPAL,DE-THE-----,ITP-00452,Brandov / OPAL,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00010CzechCZ-TSO-0001ITP-00010exitDE THE BZDE-TSO-0016ITP-00452entry
CZ,ITP-00015,Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE),False,-12.57,-17.12,Czech,Transmission,CZ,Czechia,exit,CZ-TSO-0001,CZ---------,ITP-00015,DE THE BZ,Transmission,DE,Germany,DE-TSO-0003,ONTRAS Gastransport GmbH,DE-THE-----,ITP-00015,"Deutschneudorf (valid until 01.04.2024, 6:00 a.m.)",,,Jan  6 2025  3:40AM,4InterconnectionsITP-00015CzechCZ-TSO-0001ITP-00015exitDE THE BZDE-TSO-0003ITP-00015entry
CZ,ITP-00051,Lanžhot,False,5.36,-31.84,Czech,Transmission,CZ,Czechia,exit,CZ-TSO-0001,CZ---------,ITP-00051,Slovakia,Transmission,SK,Slovakia,SK-TSO-0001,Eustream,SK---------,ITP-00051,Lanzhot,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00051CzechCZ-TSO-0001ITP-00051exitSlovakiaSK-TSO-0001ITP-00051entry
CZ,ITP-00123,Brandov STEGAL (CZ) / Stegal (DE),False,-11.87,-17.28,Czech,Transmission,CZ,Czechia,exit,CZ-TSO-0001,CZ---------,ITP-00123,DE THE BZ,Transmission,DE,Germany,DE-TSO-0001,GASCADE,DE-THE-----,ITP-00123,Brandov-STEGAL,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00123CzechCZ-TSO-0001ITP-00123exitDE THE BZDE-TSO-0001ITP-00123entry
CZ,ITP-00158,Cieszyn (PL) / Český Těšín (CZ),False,13.84,-24.49,Czech,Transmission,CZ,Czechia,exit,CZ-TSO-0001,CZ---------,ITP-00158,Poland H-gas,Transmission,PL,Poland,PL-TSO-0002,GAZ-SYSTEM,PL---------,ITP-00158,Cieszyn,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00158CzechCZ-TSO-0001ITP-00158exitPoland H-gasPL-TSO-0002ITP-00158entry
CZ,ITP-00535,Deutschneudorf EUGAL Brandov ,False,-12.08,-18.06,Czech,Transmission,CZ,Czechia,exit,CZ-TSO-0001,CZ---------,ITP-00535,DE THE BZ,Transmission,DE,Germany,DE-TSO-0018,Fluxys Deutschland,DE-THE-----,ITP-00535,Deutschneudorf-EUGAL Brandov,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00535CzechCZ-TSO-0001ITP-00535exitDE THE BZDE-TSO-0018ITP-00535entry
CZ,ITP-00537,VIP Brandov,False,-12.79,-17.06,Czech,Transmission,CZ,Czechia,exit,CZ-TSO-0001,CZ---------,ITP-00537,DE THE BZ,Transmission,DE,Germany,DE-TSO-0001,GASCADE,DE-THE-----,ITP-00537,VIP Brandov,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00537CzechCZ-TSO-0001ITP-00537exitDE THE BZDE-TSO-0001ITP-00537entry
CZ,ITP-00538,VIP Waidhaus,False,-18.85,-25.13,Czech,Transmission,CZ,Czechia,exit,CZ-TSO-0001,CZ---------,ITP-00538,DE THE BZ,Transmission,DE,Germany,DE-TSO-0009,OGE,DE-THE-----,ITP-00538,VIP Waidhaus,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00538CzechCZ-TSO-0001ITP-00538exitDE THE BZDE-TSO-0009ITP-00538entry
CZ,UGS-00003,VGS MND Energy Storage,False,7.43,-30.26,Czech,Transmission,CZ,Czechia,exit,CZ-TSO-0001,CZ---------,UGS-00003,Storage,Storage,CZ,Czechia,CZ-SSO-0001,MND Gas Storage,,UGS-00003,VGS MND Energy Storage,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00003CzechCZ-TSO-0001UGS-00003exitStorageCZ-SSO-0001UGS-00003entry
CZ,UGS-00003,VGS MND Energy Storage,False,7.43,-30.26,Storage,Storage,CZ,Czechia,exit,CZ-SSO-0001,,UGS-00003,Czech,Transmission,CZ,Czechia,CZ-TSO-0001,N4G,CZ---------,UGS-00003,VGS MND Energy Storage,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00003StorageCZ-SSO-0001UGS-00003exitCzechCZ-TSO-0001UGS-00003entry
CZ,UGS-00004,VGS Gas Storage CZ,False,-7.91,-20.47,Czech,Transmission,CZ,Czechia,exit,CZ-TSO-0001,CZ---------,UGS-00004,Storage,Storage,CZ,Czechia,CZ-SSO-0002,Gas Storage CZ,,UGS-00004,VGS Gas Storage CZ,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00004CzechCZ-TSO-0001UGS-00004exitStorageCZ-SSO-0002UGS-00004entry
CZ,UGS-00004,VGS Gas Storage CZ,False,-7.91,-20.47,Storage,Storage,CZ,Czechia,exit,CZ-SSO-0002,,UGS-00004,Czech,Transmission,CZ,Czechia,CZ-TSO-0001,N4G,CZ---------,UGS-00004,VGS Gas Storage CZ,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00004StorageCZ-SSO-0002UGS-00004exitCzechCZ-TSO-0001UGS-00004entry
CZ,UGS-00069,Dolni Bojanovice,False,11.56,-30.18,Storage,Storage,CZ,Czechia,exit,CZ-SSO-0003,,UGS-00069,Slovakia,Transmission,SK,Slovakia,SK-TSO-0001,Eustream,SK---------,UGS-00253,Dolni Bojanovice (CZ) / Brodské (SK),,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00069StorageCZ-SSO-0003UGS-00069exitSlovakiaSK-TSO-0001UGS-00253entry
CZ,UGS-00446,VGS MND Gas Storage,False,4.53,-28.84,Czech,Transmission,CZ,Czechia,exit,CZ-TSO-0001,CZ---------,UGS-00446,Storage,Storage,CZ,Czechia,CZ-SSO-0001,MND Gas Storage,,UGS-00446,VGS MND Gas Storage,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00446CzechCZ-TSO-0001UGS-00446exitStorageCZ-SSO-0001UGS-00446entry
CZ,UGS-00446,VGS MND Gas Storage,False,4.53,-28.84,Czech,Transmission,CZ,Czechia,exit,CZ-TSO-0001,CZ---------,UGS-00446,Storage,Storage,CZ,Czechia,CZ-SSO-0004,Moravia Gas Storage,,UGS-00446,VGS MND Gas Storage,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00446CzechCZ-TSO-0001UGS-00446exitStorageCZ-SSO-0004UGS-00446entry
CZ,UGS-00446,VGS MND Gas Storage,False,4.53,-28.84,Storage,Storage,CZ,Czechia,exit,CZ-SSO-0001,,UGS-00446,Czech,Transmission,CZ,Czechia,CZ-TSO-0001,N4G,CZ---------,UGS-00446,VGS MND Gas Storage,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00446StorageCZ-SSO-0001UGS-00446exitCzechCZ-TSO-0001UGS-00446entry
CZ,UGS-00446,VGS MND Gas Storage,False,4.53,-28.84,Storage,Storage,CZ,Czechia,exit,CZ-SSO-0004,,UGS-00446,Czech,Transmission,CZ,Czechia,CZ-TSO-0001,N4G,CZ---------,UGS-00446,VGS MND Gas Storage,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00446StorageCZ-SSO-0004UGS-00446exitCzechCZ-TSO-0001UGS-00446entry
CZ,VTP-00003,OTE,False,-8.09,-21.7,Czech,Transmission,CZ,Czechia,exit,CZ-TSO-0001,CZ---------,VTP-00003,Czech,Transmission,CZ,Czechia,,,CZ---------,,,,,Jan  6 2025  3:40AM,4InterconnectionsVTP-00003CzechCZ-TSO-0001VTP-00003exitCzech
CZ,VTP-00003,OTE,False,-8.09,-21.7,Czech,Transmission,CZ,Czechia,,,CZ---------,,Czech,Transmission,CZ,Czechia,CZ-TSO-0001,N4G,CZ---------,VTP-00003,Virtualni obchodni bod,,,Jan  6 2025  3:40AM,4InterconnectionsVTP-00003CzechCzechCZ-TSO-0001VTP-00003entry
CZ,ITP-00150,Olbernhau (DE) / Hora Svaté Kateřiny (CZ),False,-13.45,-17.81,Czech,Transmission,CZ,Czechia,exit,CZ-TSO-0001,CZ---------,ITP-00150,DE THE BZ,Transmission,DE,Germany,,,DE-THE-----,,,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00150CzechCZ-TSO-0001ITP-00150exitDE THE BZ
CZ,DIS-00195,Branice Czechy,False,9.4,-22.43,Distribution,Distribution,CZ,Czechia,exit,CZ-DSO-0002,,DIS-00195,Poland H-gas,Transmission,PL,Poland,PL-TSO-0002,GAZ-SYSTEM,PL---------,DIS-00195,Branice Czechy ,,,Jan  6 2025  3:40AM,4InterconnectionsDIS-00195DistributionCZ-DSO-0002DIS-00195exitPoland H-gasPL-TSO-0002DIS-00195entry
CZ,DIS-00204,Zlate Hory,False,1.54,-19.39,Distribution,Distribution,CZ,Czechia,exit,CZ-DSO-0002,,DIS-00204,Poland H-gas,Transmission,PL,Poland,PL-TSO-0002,GAZ-SYSTEM,PL---------,DIS-00204,Zlate Hory,,,Jan  6 2025  3:40AM,4InterconnectionsDIS-00204DistributionCZ-DSO-0002DIS-00204exitPoland H-gasPL-TSO-0002DIS-00204entry
CZ,ITP-00139,Waidhaus,False,-17.89,-25.28,Czech,Transmission,CZ,Czechia,,,CZ---------,,DE THE BZ,Transmission,DE,Germany,DE-TSO-0004,GRTD,DE-THE-----,ITP-00073,Waidhaus,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00139CzechDE THE BZDE-TSO-0004ITP-00073entry
CZ,ITP-00139,Waidhaus,False,-17.89,-25.28,Czech,Transmission,CZ,Czechia,,,CZ---------,,DE THE BZ,Transmission,DE,Germany,DE-TSO-0009,OGE,DE-THE-----,ITP-00069,Waidhaus,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00139CzechDE THE BZDE-TSO-0009ITP-00069entry
CZ,ITP-00535,Deutschneudorf EUGAL Brandov ,False,-12.08,-18.06,Czech,Transmission,CZ,Czechia,exit,CZ-TSO-0001,CZ---------,ITP-00535,DE THE BZ,Transmission,DE,Germany,DE-TSO-0003,ONTRAS Gastransport GmbH,DE-THE-----,ITP-00535,"Deutschneudorf EUGAL Brandov (valid until 01.01.2023, 6:00 a.m.)",,,Jan  6 2025  3:40AM,4InterconnectionsITP-00535CzechCZ-TSO-0001ITP-00535exitDE THE BZDE-TSO-0003ITP-00535entry
UA,ITP-00095,Beregdaróc 1400 (HU) - Beregovo (UA) (UA>HU),False,33.71,-35.03,Transmission,Transmission,UA,Ukraine,exit,UA-TSO-0001,,ITP-00095,Hungary,Transmission,HU,Hungary,HU-TSO-0001,FGSZ,HU---------,ITP-00095,Beregdaróc (UA>HU),,,Jan  6 2025  3:40AM,4InterconnectionsITP-00095TransmissionUA-TSO-0001ITP-00095exitHungaryHU-TSO-0001ITP-00095entry
UA,ITP-00117,Uzhhorod (UA) - Velké Kapušany (SK),False,32.92,-31.99,Transmission,Transmission,UA,Ukraine,exit,UA-TSO-0001,,ITP-00117,Slovakia,Transmission,SK,Slovakia,SK-TSO-0001,Eustream,SK---------,ITP-00117,Velke Kapusany,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00117TransmissionUA-TSO-0001ITP-00117exitSlovakiaSK-TSO-0001ITP-00117entry
UA,ITP-00299,Isaccea (RO) - Orlovka (UA) II,False,65.61,-51.23,Transmission,Transmission,UA,Ukraine,exit,UA-TSO-0001,,ITP-00299,RO_DTS,Transmission,RO,Romania,RO-TSO-0001,Transgaz,RO-TBP-----,ITP-00299,Isaccea II,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00299TransmissionUA-TSO-0001ITP-00299exitRO_DTSRO-TSO-0001ITP-00299entry
UA,ITP-00300,Isaccea (RO) - Orlovka (UA) III,False,65.61,-51.23,Transmission,Transmission,UA,Ukraine,exit,UA-TSO-0001,,ITP-00300,RO_DTS,Transmission,RO,Romania,RO-TSO-0001,Transgaz,RO-TBP-----,ITP-00300,Isaccea III,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00300TransmissionUA-TSO-0001ITP-00300exitRO_DTSRO-TSO-0001ITP-00300entry
UA,ITP-00421,Budince,False,33.0,-33.0,Transmission,Transmission,UA,Ukraine,exit,UA-TSO-0001,,ITP-00421,Slovakia,Transmission,SK,Slovakia,SK-TSO-0001,Eustream,SK---------,ITP-00421,Budince,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00421TransmissionUA-TSO-0001ITP-00421exitSlovakiaSK-TSO-0001ITP-00421entry
UA,ITP-00428,Grebenyky,False,71.54,-43.26,Transmission,Transmission,UA,Ukraine,exit,UA-TSO-0001,,ITP-00428,Transmission,Transmission,MD,Moldavia,MD-TSO-0001,Moldovatransgaz LLC,,ITP-00428,Grebenyky,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00428TransmissionUA-TSO-0001ITP-00428exitTransmissionMD-TSO-0001ITP-00428entry
UA,ITP-00429,Oleksiivka,False,57.61,-34.09,Transmission,Transmission,UA,Ukraine,exit,UA-TSO-0001,,ITP-00429,Transmission,Transmission,MD,Moldavia,MD-TSO-0001,Moldovatransgaz LLC,,ITP-00429,Oleksiivka,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00429TransmissionUA-TSO-0001ITP-00429exitTransmissionMD-TSO-0001ITP-00429entry
UA,ITP-00438,VIP Mediesu Aurit - Isaccea (RO-UA),False,47.11,-38.13,Transmission,Transmission,UA,Ukraine,exit,UA-TSO-0001,,ITP-00438,RO_NTS,Transmission,RO,Romania,RO-TSO-0001,Transgaz,RO---------,ITP-00438,VIP Mediesu Aurit - Isaccea (RO - UA),,,Jan  6 2025  3:40AM,4InterconnectionsITP-00438TransmissionUA-TSO-0001ITP-00438exitRO_NTSRO-TSO-0001ITP-00438entry
UA,ITP-00440,GMS Caushany,False,69.48,-45.4,Transmission,Transmission,UA,Ukraine,exit,UA-TSO-0001,,ITP-00440,Transmission,Transmission,MD,Moldavia,,,,,,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00440TransmissionUA-TSO-0001ITP-00440exitTransmission
UA,ITP-00444,Lymanske (UA) / (MD),False,0.0,0.0,Transmission,Transmission,UA,Ukraine,exit,UA-TSO-0001,,ITP-00444,Transmission,Transmission,MD,Moldavia,MD-TSO-0001,Moldovatransgaz LLC,,ITP-00444,Lymanske (UA) / (MD),,,Jan  6 2025  3:40AM,4InterconnectionsITP-00444TransmissionUA-TSO-0001ITP-00444exitTransmissionMD-TSO-0001ITP-00444entry
UA,ITP-00557,Ananiv (UA) (MD),False,69.26,-38.17,Transmission,Transmission,UA,Ukraine,exit,UA-TSO-0001,,ITP-00557,Transmission,Transmission,MD,Moldavia,,,,,,,,Jan  6 2025  3:40AM,4InterconnectionsITP-00557TransmissionUA-TSO-0001ITP-00557exitTransmission
UA,ITP-10006,VIP Bereg (HU) / VIP Bereg (UA),False,34.45,-33.87,Transmission,Transmission,UA,Ukraine,exit,UA-TSO-0001,,ITP-10006,Hungary,Transmission,HU,Hungary,HU-TSO-0001,FGSZ,HU---------,ITP-10006,VIP Bereg,,,Jan  6 2025  3:40AM,4InterconnectionsITP-10006TransmissionUA-TSO-0001ITP-10006exitHungaryHU-TSO-0001ITP-10006entry
UA,ITP-10008,GCP GAZ-SYSTEM/UA TSO,False,36.39,-24.21,Transmission,Transmission,UA,Ukraine,exit,UA-TSO-0001,,ITP-10008,Poland H-gas,Transmission,PL,Poland,PL-TSO-0002,GAZ-SYSTEM,PL---------,ITP-10008,GCP GAZ-SYSTEM/UA TSO,,,Jan  6 2025  3:40AM,4InterconnectionsITP-10008TransmissionUA-TSO-0001ITP-10008exitPoland H-gasPL-TSO-0002ITP-10008entry
UA,UGS-00429,UGS Krasnopopivske,True,120.19,-26.19,Storage,Storage,UA,Ukraine,,,,,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,,UGS-00429,UGS Krasnopopivske,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00429StorageTransmissionUA-TSO-0001UGS-00429entry
UA,UGS-00429,UGS Krasnopopivske,True,120.19,-26.19,Transmission,Transmission,UA,Ukraine,exit,UA-TSO-0001,,UGS-00429,Storage,Storage,UA,Ukraine,,,,,,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00429TransmissionUA-TSO-0001UGS-00429exitStorage
UA,UGS-00430,UGS Olyshivske,True,79.18097777,-1.242811105,Storage,Storage,UA,Ukraine,,,,,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,,UGS-00430,UGS Olyshivske,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00430StorageTransmissionUA-TSO-0001UGS-00430entry
UA,UGS-00430,UGS Olyshivske,True,79.18097777,-1.242811105,Transmission,Transmission,UA,Ukraine,exit,UA-TSO-0001,,UGS-00430,Storage,Storage,UA,Ukraine,,,,,,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00430TransmissionUA-TSO-0001UGS-00430exitStorage
UA,UGS-00431,UGS Bohorodchanske,True,44.01976964,-24.35624593,Storage,Storage,UA,Ukraine,,,,,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,,UGS-00431,UGS Bohorodchanske,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00431StorageTransmissionUA-TSO-0001UGS-00431entry
UA,UGS-00431,UGS Bohorodchanske,True,44.01976964,-24.35624593,Transmission,Transmission,UA,Ukraine,exit,UA-TSO-0001,,UGS-00431,Storage,Storage,UA,Ukraine,,,,,,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00431TransmissionUA-TSO-0001UGS-00431exitStorage
UA,UGS-00432,UGS Uherske (XIV-XV),True,42.0,-25.0,Storage,Storage,UA,Ukraine,,,,,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,,UGS-00432,UGS Uherske (XIV-XV),,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00432StorageTransmissionUA-TSO-0001UGS-00432entry
UA,UGS-00432,UGS Uherske (XIV-XV),True,42.0,-25.0,Transmission,Transmission,UA,Ukraine,exit,UA-TSO-0001,,UGS-00432,Storage,Storage,UA,Ukraine,,,,,,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00432TransmissionUA-TSO-0001UGS-00432exitStorage
UA,UGS-00433,UGS Oparske,True,41.66,-25.32,Storage,Storage,UA,Ukraine,,,,,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,,UGS-00433,UGS Oparske,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00433StorageTransmissionUA-TSO-0001UGS-00433entry
UA,UGS-00433,UGS Oparske,True,41.66,-25.32,Transmission,Transmission,UA,Ukraine,exit,UA-TSO-0001,,UGS-00433,Storage,Storage,UA,Ukraine,,,,,,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00433TransmissionUA-TSO-0001UGS-00433exitStorage
UA,UGS-00434,UGS Solokhivske,True,96.86,-25.64,Storage,Storage,UA,Ukraine,,,,,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,,UGS-00434,UGS Solokhivske,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00434StorageTransmissionUA-TSO-0001UGS-00434entry
UA,UGS-00434,UGS Solokhivske,True,96.86,-25.64,Transmission,Transmission,UA,Ukraine,exit,UA-TSO-0001,,UGS-00434,Storage,Storage,UA,Ukraine,,,,,,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00434TransmissionUA-TSO-0001UGS-00434exitStorage
UA,UGS-00435,UGS Dashavske,True,56.56,-9.97,Storage,Storage,UA,Ukraine,,,,,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,,UGS-00435,UGS Dashavske,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00435StorageTransmissionUA-TSO-0001UGS-00435entry
UA,UGS-00435,UGS Dashavske,True,56.56,-9.97,Transmission,Transmission,UA,Ukraine,exit,UA-TSO-0001,,UGS-00435,Storage,Storage,UA,Ukraine,,,,,,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00435TransmissionUA-TSO-0001UGS-00435exitStorage
UA,UGS-00436,UGS Kehychivske,True,105.47,-27.45,Storage,Storage,UA,Ukraine,,,,,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,,UGS-00436,UGS Kehychivske,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00436StorageTransmissionUA-TSO-0001UGS-00436entry
UA,UGS-00436,UGS Kehychivske,True,105.47,-27.45,Transmission,Transmission,UA,Ukraine,exit,UA-TSO-0001,,UGS-00436,Storage,Storage,UA,Ukraine,,,,,,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00436TransmissionUA-TSO-0001UGS-00436exitStorage
UA,UGS-00437,UGS Chervonopartyzanske,True,86.13,-12.94,Storage,Storage,UA,Ukraine,,,,,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,,UGS-00437,UGS Chervonopartyzanske,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00437StorageTransmissionUA-TSO-0001UGS-00437entry
UA,UGS-00437,UGS Chervonopartyzanske,True,86.13,-12.94,Transmission,Transmission,UA,Ukraine,exit,UA-TSO-0001,,UGS-00437,Storage,Storage,UA,Ukraine,,,,,,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00437TransmissionUA-TSO-0001UGS-00437exitStorage
UA,UGS-00438,UGS Bilche-Volytsko-Uherske,True,41.53,-28.88,Storage,Storage,UA,Ukraine,,,,,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,,UGS-00438,UGS Bilche-Volytsko-Uherske,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00438StorageTransmissionUA-TSO-0001UGS-00438entry
UA,UGS-00438,UGS Bilche-Volytsko-Uherske,True,41.53,-28.88,Transmission,Transmission,UA,Ukraine,exit,UA-TSO-0001,,UGS-00438,Storage,Storage,UA,Ukraine,,,,,,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00438TransmissionUA-TSO-0001UGS-00438exitStorage
UA,UGS-00439,UGS Proletarske ,True,98.53,-30.75,Storage,Storage,UA,Ukraine,,,,,Transmission,Transmission,UA,Ukraine,UA-TSO-0001,Gas TSO UA,,UGS-00439,UGS Proletarske ,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00439StorageTransmissionUA-TSO-0001UGS-00439entry
UA,UGS-00439,UGS Proletarske ,True,98.53,-30.75,Transmission,Transmission,UA,Ukraine,exit,UA-TSO-0001,,UGS-00439,Storage,Storage,UA,Ukraine,,,,,,,,Jan  6 2025  3:40AM,4InterconnectionsUGS-00439TransmissionUA-TSO-0001UGS-00439exitStorage
